type,category,part_number,title,price,upc,weight,length,width,height,location,manufacturer
Part,Heaters,10662107,"Flue Collector, Front Su ",28.19,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662108,"Flue Collector, Front Su ",31.9,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662109,"Flue Collector, Front Su ",34.44,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662201,"Flue Collector, Sweep Sh ",75.77,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662202,"Flue Collector, Sweep Sh ",79.15,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662203,"Flue Collector, Sweep Sh ",82.9,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662204,"Flue Collector, Sweep Sh ",87.19,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662205,"Flue Collector, Sweep Sh ",92.16,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662206,"Flue Collector, Sweep Sh ",101.47,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10662207,"Flue Collector, Sweep Sh ",116,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10662208,"Flue Collector, Sweep Sh ",130.55,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10662209,"Flue Collector, Sweep Sh ",145.11,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10667701,BAFFLE HTEXCH OUTDR 500 ,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667702,BAFFLE HTEXCH 1825 NEW OUTDOOR,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667703,BAFFLE HTEXCH OUTDR 715 ,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667704,BAFFLE HTEXCH OUTDR 850 ,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667705,BAFFLE HTEXCH OUTDR 1010 ,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667706,BAFFLE HTEXCH OUTDOOR 1200,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667707,BAFFLE HTEXCH OUTDOOR 1430,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10667708,BAFFLE HTEXCH 1670 NEW OUTDOOR,3.4,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10670106,HEAT EXCHANGER 10 TUBE COPPR GLASS LINED AP1200,"3,159.56",,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10670206,BYPASS ASY ,78.38,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10690300,Fuse Holder With 2-Amp F ,13.63,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10719702,Vent Damper/Drafthood Co ,195.69,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10719703,Vent Damper/Drafthood Co ,215.89,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737301,"Burner Tray, Sys 12, LP, ",835.36,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737302,"Burner Tray, Sys 12, LP, ",866.29,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737303,"Burner Tray, Sys 12, LP, ",905.48,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737304,"Burner Tray, Sys 12, LP, ",943.24,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737305,"Burner Tray, Sys 12, LP, ",984.23,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737404,"Burner Tray, Sys 12, LP, ","1,271.91",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737405,"Burner Tray, Sys 12, LP, ","1,300.65",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737501,"Burner Tray, Sys 12, LP, ",564.6,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737502,"Burner Tray, Sys 12, LP, ",589.1,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737503,"Burner Tray, Sys 12, LP, ",670.79,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737504,"Burner Tray, Sys 12, LP, ",708.55,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10737505,"Burner Tray, Sys 12, LP, ",781.42,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10921001,"Pump w/Rainshield, Soft, ",604.79,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10921002,"Pump w/Rainshield, PW 12 ",696.19,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10921003,"Pump w/Rainshield, PH 12 ",542.56,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10921004,"Pump w/Rainshield, PH 25 ",571.11,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10921005,"Pump w/Rainshield, PH 32 ",599.66,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10950905,CLSR REAR BASE PANEL ,15.08,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10956000,SIGHT GLASS ASY ,67.83,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C1020,BASE ASY 1000 ,338.67,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2001,"Chamber, Top ",104.13,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2003,"Chamber, Front Panel, in ",80.81,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2004,"Cover, Comb. Air Chamber ",85.29,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2006,"Chamber, Rear Panel ",66.77,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2007,Exhaust Plenum ,67.21,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2009,"Bracket, Front ",10.5,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C2010,BRACE JKT TP 2000 ,50.68,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C3004,CVR SOLID VNT PLT 1000 ,9.35,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C3021,PANEL JKT TP 1000 ,154.88,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C3100,COLLAR VNT PLT 10 1000 ,73.54,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C3220,PANEL JKT REAR 1000 ,180.91,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C3304,PLATE GAS PIPE SL 1000 ,4.62,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C3320,PANEL JKT FRNT 1000 ,160.36,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,10C4000,"Tube Assy, Heat Exchange ","1,986.62",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,10C6100,MANF GAS SUPPLY TP WELDMENT PIPE 1000,250.9,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12A2000,Combustion Chamber Assy ,"15,116.62",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12A4200,"Header Cover, pump mount ","1,060.64",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B2000,Combustion Chamber Assy ,"6,178.60",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B2700,"HX Support, 10 g steel w ",202.26,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B4200,"Header Cover, non-pump ",794.09,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B6000,"Gas Train, Standard, Nat ","3,458.90",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B6020,"Gas Train, Standard, LP ","3,484.60",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B6100,Air Transition (filter b ,315.81,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B6200,"Gas Orifice Kit, Nat ",162.29,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12B6220,"Gas Orifice Kit, LP ",185.86,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12C1020,BASE ASY 1250 ,434.91,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C2001,"Chamber, Top ",123.24,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12C2003,"Chamber, Front Panel, in ",115.92,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,12C2006,"Chamber, Rear Panel ",76.31,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C2008,"Cover, Comb. Air Chamber ",47.86,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C2009,"Bracket, Front, Right Si ",10.5,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C2010,"Cover, Comb. Air Chamber ",52.13,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C2011,"Bracket, Front, Left Sid ",10.5,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C3021,PANEL JKT TP 1250 ,228.62,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C3220,PANEL JKT REAR 1250 ,226.56,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C3320,PANEL JKT FRNT 1250 ,184.41,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,12C4000,"Tube Assy, Heat Exchange ","2,667.50",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,155138,CORD 6' W/PLUG AS PURCHASED,10.55,7.88E+11,N/A,N/A,N/A,N/A,w,Pentair
Part,Heaters,15C1020,BASE ASY 1500 ,476.65,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2001,"Chamber, Top ",142.33,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,15C2002,"Divider, Chamber, Front ",39.36,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2003,"Chamber, Front Panel, in ",119.51,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2004,"Cover, Comb. Air Chamber ",43.17,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2006,"Chamber, Rear Panel ",85.84,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2009,"Bracket, Front, Right Si ",12.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2010,BRACE JKT TP 1500-1750 ,24.32,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C2011,"Bracket, Front, Left Sid ",12.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3002,PLATE CVR FLT 1250-2000 ,9.26,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3021,PANEL JKT TP LFT 1500 ,190.6,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3025,PANEL JKT TP RT 1500 ,190.6,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3026,PANEL JACKET REAR FLT ENC,121.62,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,15C3100,COLLAR VNT PLT 12 1250/1500,75.97,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3220,PANEL JKT REAR 1500 ,257.14,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3320,PANEL JKT FRNT LFT 1500 ,125.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C3620,PANEL JKT FRNT RT 1500 ,125.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,15C4000,"Tube Assy, Heat Exchange ","2,936.37",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,15C6100,MANF GAS SUPPLY TP WELDMENT PIPE 1500,288.49,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,16A2000,Combustion Chamber Assy ,"15,665.42",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16A4200,"Header Cover, pump mount ","1,060.64",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B2000,Combustion Chamber Assy ,"6,780.76",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B2700,"HX Support, 10 g steel w ",173.13,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B4100,Water Barrier Assy ,137.26,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B4200,"Header Cover, non-pump ",811.56,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B6000,"Gas Train, Standard, Nat ","3,628.91",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B6020,"Gas Train, Standard, LP ","3,619.26",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B6200,"Gas Orifice Kit, Nat ",162.29,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,16B6220,"Gas Orifice Kit, LP ",159.3,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,17C1020,BASE ASY 1750 ,505.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C2001,"Chamber, Top ",168.61,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,17C2003,"Chamber, Front Panel, in ",124.64,7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,17C2006,"Chamber, Rear Panel ",103.42,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C2008,"Cover, Comb. Air Chamber ",70.32,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C2009,"Bracket, Front, Right Si ",12.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C2010,"Cover, Comb. Air Chamber ",70.32,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C2011,"Bracket, Front, Left Sid ",12.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C3021,PANEL JKT TP LFT 1750 ,205.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C3025,PANEL JKT TP RT 1750 ,205.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C3220,PANEL JKT REAR 1750 ,292.73,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C3320,PANEL JKT FRNT LFT 1750 ,139.06,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C3620,PANEL JKT FRNT RT 1750 ,139.06,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,17C4000,"Tube Assy, Heat Exchange ","3,367.24",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,20001301,EXCHANGER ASY HEAT CMPLT ,"7,522.00",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20001302,HTEXCH ASY COMPLT DBL PASS 18 TUBE 2450I/2200E,"4,798.45",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,20001303,HTEXCH ASY COMPLT DBL PASS 18 TUBE 3050/2800E,"5,248.41",7.88E+11,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,20001304,HTEXCH ASY COMPLT DBL PASS 18 TUBE 3500I/3200E,"5,910.32",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20001305,HTEXCH ASY COMPLT DBL PASS 18 TUBE 4050I/3600E,"6,168.92",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20001307,HTEXCH ASY COMPLT DBL PASS 18 TUBE 5000I/4500E,"7,018.34",7.88E+11,0.05,N/A,N/A,N/A,,Pentair
Part,Heaters,20002300,TILE SHLD END INNR ,16.74,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20002600,TILE END CHANNEL ,11.86,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003201,HEAT SHLD SPRT 2000 ,27.62,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003202,HEAT SHLD SPRT 2450I/2200E,29.45,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003203,HEAT SHLD SPRT 3050/2800E,29.94,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003204,HEAT SHLD SPRT 3500I/3200E,31.53,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003205,HEAT SHLD SPRT 4050I/3600E,32.55,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003206,HEAT SHLD SPRT 4500I/4050E,36.1,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20003207,HEAT SHLD SPRT 5000I/4500E,39.68,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004301,CLOSURE FRNT LWR 2000 ,68,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004302,CLOSURE FRNT LWR 2450I/2200E,68.84,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004303,CLOSURE FRNT LWR 3050/2800E,81.78,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004304,CLOSURE FRNT LWR 3500I/3200E,82.22,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004305,CLOSURE FRNT LWR 4050I/3600E,83.28,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004306,CLOSURE FRNT LWR 4500I/4050E,84.12,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004307,CLOSURE FRNT LWR 5000I/4500E,85.14,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004900,CENTER ASY SPRT ,47.31,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004901,END BAR ASY SPRT ,14.14,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20004902,CENTER BAR ASY SPRT ,18.92,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005601,HEAT SHLD CNTR PNL 2000 ,77.71,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005602,HEAT SHLD CNTR PNL 2450I/2200E,88.61,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005603,HEAT SHLD CNTR PNL 3050/2800E,103.72,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005604,HEAT SHLD CNTR PNL 3500I/3200E,115.76,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005605,HEAT SHLD CNTR PNL 4050I/3600E,130.9,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005606,HEAT SHLD CNTR PNL 4500I/4050E,137.45,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005607,HEAT SHLD CNTR PNL 5000I/4500E,144.3,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005701,HEAT SHLD ASY CNTR 2000 ,196.34,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005702,HEAT SHLD ASY CNTR 2450I/2200E,205.2,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005703,HEAT SHLD ASY CNTR 3050/2800E,247.95,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005704,HEAT SHLD ASY CNTR 3500I/3200E,285.26,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005705,HEAT SHLD ASY CNTR 4050I/3600E,335.63,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005706,HEAT SHLD ASY CNTR 4500I/4050E,374.18,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005707,HEAT SHLD ASY CNTR 5000I/4500E,418.97,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005801,TILE CVR 2000 ,13.64,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005802,TILE CVR 2450I/2200E ,13.64,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005803,TILE CVR 3050/2800E ,14.63,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005804,TILE CVR 3500I/3200E ,15.16,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005805,TILE CVR 4050I/3600E ,15.81,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005806,TILE CVR 4500I/4050E ,16.34,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20005807,TILE CVR 5000I/4500E ,17.02,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006301,WING UPPR FRNT LFT ,35.76,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006302,WING UPPR FRNT RT ,35.76,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006401,CLOSURE FRNT & REAR 2000 ,47.46,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006402,CLOSURE FRNT & REAR 2450I/2200E,49.54,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006403,CLOSURE FRNT & REAR 3050/2800E,52.18,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006404,CLOSURE FRNT & REAR 3500I/3200E,54.27,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006405,CLOSURE FRNT & REAR 4050i/3600E,56.91,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006406,CLOSURE FRNT & REAR 4500I/4050E,58.99,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20006407,CLOSURE FRNT & REAR 5000I/4500E,61.63,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20007801,HEAT EXCHANGER 18 TUBE CUPRO NICKEL,"5,468.75",,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,20010901,BAFFLE W/BRCKT 2000 ,6.75,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20010902,BAFFLE W/BRCKT 2450I/2200E,5.53,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20010903,BAFFLE W/BRCKT 3050/2800E,5.9,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20010904,BAFFLE W/BRCKT 3500I/3200E,7.08,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20010905,BAFFLE W/BRCKT 4050I/3600E,5.66,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20010906,BAFFLE W/BRCKT 4500I/4050E,5.71,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20010907,BAFFLE W/BRCKT 5000I/4500E,5.94,7.88E+11,0.25,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011001,BASE ASY LWR 2000 ,"1,912.28",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011002,BASE ASY LWR 2450I/2200E ,"2,056.92",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011003,BASE ASY LWR 3050I/2800E ,"2,133.48",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011004,BASE ASY LWR 3500I/3200E ,"2,360.02",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011005,BASE ASY LWR 4050I/3600E ,"2,480.23",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011006,BASE ASY LWR 4500I/4050E ,"2,737.96",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011007,BASE ASY LWR 5000I/4500E ,"2,839.00",7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011200,CVR CNTRL BOX TP ,7.48,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011301,RAIL ASY FNT TILE 2000 ,325.78,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011302,RAIL ASY FRNT TILE 2450I/2200E,343.65,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011303,RAIL ASY FRNT TILE 3050/2800E,357.53,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011304,RAIL ASY FRNT TILE 3500I/3200E,375.14,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011305,RAIL ASY FRNT TILE 4050I/3600E,416.61,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011306,RAIL ASY FRNT TILE 4500I/4050E,429.03,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011307,RAIL ASY FRNT TILE 5000I/4500E,447.42,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011401,RAIL ASY REAR TILE 2000 ,384.79,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011402,RAIL ASY REAR TILE 24501/2200E,405.08,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011403,RAIL ASY REAR TILE 3050/2800E,422.04,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011404,RAIL ASY REAR TILE 3500I/3200E,442.11,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011405,RAIL ASY REAR TILE 4050I/3600E,486.59,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011406,RAIL ASY REAR TILE 4500I/4050E,500.48,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011407,RAIL ASY REAR TILE 5000I/4500E,522.93,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,20011501,FLUE PNL ASY FRNT & REAR 2000,130.15,7.88E+11,N/A,N/A,N/A,N/A,49982,Pentair
