part_number,title,base_price,cat_low_net_price,upc,uom,manufacturer,category
QTA1010CSEG,"1"" PVC TU COMPACT VALVE    S/T EPDM TPV GRAY",$4.38 ,,6.10E+11,50,Hayward,
SP1070P,EXTENSION COLLAR,$4.09 ,,6.10E+11,10,Hayward,
SP1422D,LG INSIDER HYDROSTREAM 3/4 IN,$4.08 ,,6.10E+11,50,Hayward,
SP1422E,LRG INSIDER HYDROSTREAM 1IN,$4.08 ,,6.10E+11,50,Hayward,
SP1094D,SKIM-VAC,$4.05 ,,6.10E+11,20,Hayward,
SP1023S,LOCKNUT FTG-SOCKET,$4.03 ,,6.10E+11,50,Hayward,
SP1023SBLK,LOCKNUT FTG-SOCKET (BLACK),$4.03 ,,6.10E+11,50,Hayward,
SP1023SGR,LOCKNUT FTG-SOCKET (GRAY),$4.03 ,,6.10E+11,50,Hayward,
SP1042,CYC ESCUTCHEON,$3.82 ,,6.10E+11,50,Hayward,
SP1023,LOCKNUT FITTING,$3.82 ,,6.10E+11,50,Hayward,
SP1023BLK,LOCKNUT FITTING (BLACK),$3.82 ,,6.10E+11,50,Hayward,
SP1023GR,LOCKNUT FITTING (GRAY),$3.82 ,,6.10E+11,50,Hayward,
SP1023DGR,"LOCKNUT FITTING, D-GRAY",$3.82 ,,6.10E+11,50,Hayward,
QTA1010CSEW,"1"" PVC TU COMPACT VALVE    S/T EPDM TPV WHITE",$3.81 ,,6.10E+11,50,Hayward,
SP0537AFBLK,"FITTING,BLACK,FGLASS,ACC LT",$3.79 ,,6.10E+11,20,Hayward,
SP0537AFDGR,"FITTING,DK GRAY,FGLASS,ACC LT",$3.79 ,,6.10E+11,20,Hayward,
SP0537AFGR,"FITTING,GRAY,FGLASS,ACC LT",$3.79 ,,6.10E+11,20,Hayward,
SP0537AF,"FITTING,WHITE,FGLASS,ACC LT",$3.79 ,,6.10E+11,20,Hayward,
SP1019,GUTTER DRAIN,$3.79 ,,6.10E+11,50,Hayward,
SP1019BLK,GUTTER DRAIN (BLACK),$3.79 ,,6.10E+11,50,Hayward,
SP1019GR,GUTTER DRAIN (GRAY),$3.79 ,,6.10E+11,50,Hayward,
QVC1020SSEG,"2"" PVC COMPACT BALL VALVE  SOC EPDM TPV GRAY",$3.61 ,,6.10E+11,30,Hayward,
QVC1020TSEG,"2"" PVC COMPACT BALL VALVE  THD EPDM TPV GRAY",$3.61 ,,6.10E+11,30,Hayward,
SP1044,"1.5"" FLUSH FITTING",$3.59 ,,6.10E+11,50,Hayward,
SP1044BLK,"1.5"" FLUSH FITTING, BLACK",$3.59 ,,6.10E+11,1,Hayward,
SP1044DGR,"1.5"" FLUSH FITTING, DARK GRAY",$3.59 ,,6.10E+11,1,Hayward,
SP1044GR,"1.5"" FLUSH FITTING, LIGHT GRAY",$3.59 ,,6.10E+11,1,Hayward,
SP1044INS,"1.5"" INSIDER FLUSH FITTING",$3.59 ,,6.10E+11,50,Hayward,
SP1044INSBLK,"1.5"" INSIDER FLUSH FITTING, BLK",$3.59 ,,6.10E+11,1,Hayward,
SP1044INSDGR,"1.5"" INSIDER FLUSH FITTING, DARK GRAY",$3.59 ,,6.10E+11,1,Hayward,
SP1044INSGR,"1.5"" INSIDER FLUSH FITTING, LIGHT GRAY",$3.59 ,,6.10E+11,1,Hayward,
SP1420,SUPER DIRECTOR NOZZLE,$3.48 ,,6.10E+11,25,Hayward,
QVC1020SSEW,"2"" PVC COMPACT BALL VALVE  SOC EPDM TPV WHITE",$3.42 ,,6.10E+11,30,Hayward,
QVC1020TSEW,"2"" PVC COMPACT BALL VALVE  THD EPDM TPV WHITE",$3.42 ,,6.10E+11,30,Hayward,
QTA1007CSEG,"3/4"" PVC TU COMPACT VALVE  S/T EPDM TPV GRAY",$3.41 ,,6.10E+11,80,Hayward,
QTA1007CSEW,"3/4"" PVC TU COMPACT VALVE  S/T EPDM TPV WHITE",$3.33 ,,6.10E+11,80,Hayward,
SP1418D,LRG HYDROSTREAM 3/4 IN,$3.24 ,,6.10E+11,50,Hayward,
SP1418DBLK,LRG HYDROSTREAM 3/4 IN (BLACK),$3.24 ,,6.10E+11,50,Hayward,
SP1418DGR,LRG HYDROSTREAM 3/4 IN (GRAY),$3.24 ,,6.10E+11,50,Hayward,
SP1418DDGR,LRG HYDROSTREAM 3/4 IN D GRAY,$3.24 ,,6.10E+11,50,Hayward,
WG1051X,ADJUSTABLE COLLAR,$3.19 ,,6.10E+11,10,Hayward,
QTA1005CSEG,"1/2"" PVC TU COMPACT VALVE  S/T EPDM TPV GRAY",$2.49 ,,6.10E+11,140,Hayward,
QTA1005CSEW,"1/2"" PVC TU COMPACT VALVE  S/T EPDM TPV WHITE",$2.49 ,,6.10E+11,140,Hayward,
QVC1015TSEG,"1 1/2"" PVC COMPACT BALL VLVTHD EPDM TPV GRAY",$2.46 ,,6.10E+11,40,Hayward,
QVC1015SSEG,"1 1/2"" PVC COMPACT BALL VLVSOC EPDM TPV GRAY",$2.45 ,,6.10E+11,40,Hayward,
QVC1015TSEW,"1 1/2"" PVC COMPACT BALL VLVTHD EPDM TPV WHITE",$2.27 ,,6.10E+11,40,Hayward,
SP1022DGR,GUNITE WALL FITTING -DARK GRAY,$2.27 ,,6.10E+11,50,Hayward,
SP1022,VAC FTG/RECEPTACLE,$2.27 ,,6.10E+11,50,Hayward,
SP1022BLK,VAC FTG/RECEPTACLE (BLACK),$2.27 ,,6.10E+11,50,Hayward,
SP1022GR,VAC FTG/RECEPTACLE (GRAY),$2.27 ,,6.10E+11,50,Hayward,
SP1022INS,INSIDER FITTING,$2.26 ,,6.10E+11,50,Hayward,
SP1019BA,GRATE W/SCREW SET,$2.21 ,,6.10E+11,100,Hayward,
QVC1015SSEW,"1 1/2"" PVC COMPACT BALL VLVSOC EPDM TPV WHITE",$2.17 ,,6.10E+11,40,Hayward,
SP1041,ESCUTCHEON,$1.84 ,,6.10E+11,50,Hayward,
SP1022S2,"2"" SOC RETURN FITTING",$1.73 ,,6.10E+11,50,Hayward,
SP1022S2BLK,"2"" SOC RETURN FITTING, BLK",$1.73 ,,6.10E+11,1,Hayward,
SP1022S2DGR,"2"" SOC RETURN FITTING, DARK GRAY",$1.73 ,,6.10E+11,1,Hayward,
SP1022S2GR,"2"" SOC RETURN FITTING, LIGHT GRAY",$1.73 ,,6.10E+11,1,Hayward,
SP1419T,SEAT REMOVAL TOOL,$1.66 ,,6.10E+11,100,Hayward,
SP0536CTOOL,ACCENT LIGHT INSTALLATION TOOL,$1.63 ,,6.10E+11,20,Hayward,
QVC1010SSEG,"1"" PVC COMPACT BALL VALVE  SOC EPDM TPV GRAY",$1.44 ,,6.10E+11,100,Hayward,
QVC1010TSEG,"1"" PVC COMPACT BALL VALVE  THD EPDM TPV GRAY",$1.44 ,,6.10E+11,100,Hayward,
SP1022SDGR,GUNITE WALL FITNG -SKT-DRK GRY,$1.37 ,,6.10E+11,50,Hayward,
SP1419E,HYDROSTREAM 1 IN,$1.37 ,,6.10E+11,50,Hayward,
SP1419EBLK,HYDROSTREAM 1 IN (BLACK),$1.37 ,,6.10E+11,50,Hayward,
SP1419EGR,HYDROSTREAM 1 IN (GRAY),$1.37 ,,6.10E+11,50,Hayward,
SP1419EDGR,HYDROSTREAM 1 INCH DARK GRAY,$1.37 ,,6.10E+11,50,Hayward,
SP1419C,HYDROSTREAM 1/2 IN,$1.37 ,,6.10E+11,50,Hayward,
SP1419CBLK,HYDROSTREAM 1/2 IN (BLACK),$1.37 ,,6.10E+11,50,Hayward,
SP1419CGR,HYDROSTREAM 1/2 IN (GRAY),$1.37 ,,6.10E+11,50,Hayward,
SP1419CDGR,HYDROSTREAM 1/2 IN DARK GRAY,$1.37 ,,6.10E+11,50,Hayward,
SP1419D,HYDROSTREAM 3/4 IN,$1.37 ,,6.10E+11,50,Hayward,
SP1419DBLK,HYDROSTREAM 3/4 IN (BLACK),$1.37 ,,6.10E+11,50,Hayward,
SP1419DGR,HYDROSTREAM 3/4 IN (GRAY),$1.37 ,,6.10E+11,50,Hayward,
SP1419DDGR,HYDROSTREAM 3/4 IN DARK GRAY,$1.37 ,,6.10E+11,50,Hayward,
SP1419B,HYDROSTREAM 3/8 IN,$1.37 ,,6.10E+11,50,Hayward,
SP1419BBLK,HYDROSTREAM 3/8 IN (BLACK),$1.37 ,,6.10E+11,50,Hayward,
SP1419BGR,HYDROSTREAM 3/8 IN (GRAY),$1.37 ,,6.10E+11,50,Hayward,
SP1419A,HYDROSWEEP,$1.37 ,,6.10E+11,50,Hayward,
SP1419ABLK,HYDROSWEEP (BLACK),$1.37 ,,6.10E+11,50,Hayward,
SP1419AGR,HYDROSWEEP (GRAY),$1.37 ,,6.10E+11,50,Hayward,
SP1421E,INSIDER HYDROSTREAM 1 IN,$1.37 ,,6.10E+11,25,Hayward,
SP1421D,INSIDER HYDROSTREAM 3/4 IN,$1.37 ,,6.10E+11,25,Hayward,
SP1421DBLK,INSIDER HYDROSTREAM 3/4 IN (BLACK),$1.37 ,,6.10E+11,25,Hayward,
SP1421DGR,"INSIDER HYDROSTREAM 3/4"" (GRAY)",$1.37 ,,6.10E+11,25,Hayward,
SP1022SBLK,VAC FTG/RECEPTACLE SKT (BLACK),$1.37 ,,6.10E+11,50,Hayward,
SP1022S,VAC FTG/RECEPTACLE-SKT,$1.37 ,,6.10E+11,50,Hayward,
SP1022SGR,VAC FTG/RECEPTACLE-SKT (GRAY),$1.37 ,,6.10E+11,50,Hayward,
SP0536AFBLK,"FITTING,BLACK,CONCRETE,ACC LT",$1.36 ,,6.10E+11,20,Hayward,
SP0536AFDGR,"FITTING,DK GRAY,CONCRETE,ACC LT",$1.36 ,,6.10E+11,20,Hayward,
SP0536AFGR,"FITTING,GRAY,CONCRETE,ACC LT",$1.36 ,,6.10E+11,20,Hayward,
SP0536AF,"FITTING,WHITE,CONCRETE ACC LT",$1.36 ,,6.10E+11,20,Hayward,
QVC1010SSEW,"1"" PVC COMPACT BALL VALVE  SOC EPDM TPV WHITE",$1.25 ,,6.10E+11,100,Hayward,
QVC1010TSEW,"1"" PVC COMPACT BALL VALVE  THD EPDM TPV WHITE",$1.25 ,,6.10E+11,100,Hayward,
QVC1007SSEG,"3/4"" PVC COMPACT BALL VALVESOC EPDM TPV GRAY""",$0.89 ,,6.10E+11,140,Hayward,
SP1026,"FITTING-INLET, FIXED",$0.82 ,,6.10E+11,50,Hayward,
SP1026BLK,"FITTING-INLET, FIXED, BLK",$0.82 ,,6.10E+11,50,Hayward,
SP1026GR,"FITTING-INLET, FIXED, GRAY",$0.82 ,,6.10E+11,50,Hayward,
SP0536PR15,"1.5"" PIPE WATER SEAL RING",$0.81 ,,6.10E+11,20,Hayward,
QVC1005SSEG,"1/2"" PVC COMPACT BALL VALVESOC EPDM TPV GRAY",$0.71 ,,6.10E+11,210,Hayward,
QVC1005TSEG,"1/2"" PVC COMPACT BALL VALVETHD EPDM TPV GRAY",$0.70 ,,6.10E+11,210,Hayward,
SP1022B,PLUG W/GASKET,$0.67 ,,6.10E+11,100,Hayward,
SP1022BBLK,PLUG W/GASKET (BLACK),$0.67 ,,6.10E+11,100,Hayward,
SP1022BGR,PLUG W/GASKET (GRAY),$0.67 ,,6.10E+11,100,Hayward,
SP1022C,"PLUG W/O-RING, THD 1-1/2""",$0.65 ,,6.10E+11,100,Hayward,
SP1022CBLK,"PLUG W/O-RING, THD 1-1/2"" (BLACK)",$0.65 ,,6.10E+11,100,Hayward,
SP1022CGR,"PLUG W/O-RING, THD 1-1/2"" (GRAY)",$0.65 ,,6.10E+11,100,Hayward,
QVC1005SSEW,"1/2"" PVC COMPACT BALL VALVESOC EPDM TPV WHITE",$0.60 ,,6.10E+11,210,Hayward,
QVC1005TSEW,"1/2"" PVC COMPACT BALL VALVETHD EPDM TPV WHITE",$0.60 ,,6.10E+11,210,Hayward,
AC0317,"ADAPTOR,BNC SENSOR CONNECTOR",,$104.66 ,6.10E+11,1,Hayward,
RA015,"ANTENNA-REMOTE,BRACKET",,$117.72 ,7.61E+11,1,Hayward,
RA020,"ANTENNA-REMOTE,SATELLITE,WHIP",,$117.72 ,6.10E+11,1,Hayward,
RA035C,"ANTENNA,CELL,REM,PENTA W/10FT CABLE",,$102.10 ,6.10E+11,1,Hayward,
RA030W,"ANTENNA,WIFI,REM,2.5GH W/10FT CABLE",,$102.10 ,6.10E+11,1,Hayward,
CAT-4000-WIFIAU,AU-CAT 4000 W/ WIFI TRANS.,,"$1,861.06 ",6.10E+11,1,Hayward,
CAT-4000-CELLAU,AU-CAT 4000 WITH CELL TRANS.,,"$1,902.09 ",6.10E+11,1,Hayward,
CA400075CELLAU,AU-CAT4000 W/CELLTRANS.MACH.FC,,"$2,107.25 ",6.10E+11,1,Hayward,
CA400075WIFIAU,AU-CAT4000 W/WIFI TRANS.MACH.FC,,"$2,066.22 ",6.10E+11,1,Hayward,
CA5000CELLUL-AU,AU-CAT5000 W/CELL TRANS UL LIS,,"$2,337.06 ",6.10E+11,1,Hayward,
CA500075CELULAU,AU-CAT5000 W/CELL TRANS. MACH FC,,"$2,561.27 ",6.10E+11,1,Hayward,
CAT-5000-CELLAU,AU-CAT5000 W/CELLTRANS.,,"$2,337.06 ",6.10E+11,1,Hayward,
CA500075CELLAU,AU-CAT5000 W/CELLTRANS.MACH.FC,,"$2,561.27 ",6.10E+11,1,Hayward,
CA500075DS100AU,AU-CAT5000 W/SAT TRANS MACH.FC,,"$2,471.89 ",6.10E+11,1,Hayward,
CA5000DS1ULAU,AU-CAT5000 W/SAT.TRANS UL LIS,,"$2,247.69 ",6.10E+11,1,Hayward,
CA500075DSULAU,AU-CAT5000 W/SAT.TRANS.MACH.FC,,"$2,471.89 ",6.10E+11,1,Hayward,
CAT5000DS100-AU,AU-CAT5000 W/SATELLITE TRANS.,,"$2,247.69 ",6.10E+11,1,Hayward,
CA5000WIFIUL-AU,AU-CAT5000 W/WIFI TRANS UL LIS,,"$2,294.57 ",6.10E+11,1,Hayward,
CAT-5000-WIFIAU,AU-CAT5000 W/WIFI TRANS.,,"$2,294.57 ",6.10E+11,1,Hayward,
CA500075WIFIAU,AU-CAT5000 W/WIFI TRANS.MACH.FC,,"$2,518.78 ",6.10E+11,1,Hayward,
CA500075WIFULAU,AU-CAT5000 W/WIFITRANS MACH.FC,,"$2,518.78 ",6.10E+11,1,Hayward,
CAT-2000-AU,AU-CONTROLLER-CAT 2000,,$988.75 ,6.10E+11,1,Hayward,
CAT-PP2000-AU,"AU-PACK-CAT 2000,PRO",,"$1,428.20 ",6.10E+11,1,Hayward,
RA026,"CABLE-ANTENNA,EXTENSION,100FT",,$117.72 ,7.61E+11,1,Hayward,
RA024,"CABLE-ANTENNA,EXTENSION,25FT",,$43.47 ,7.61E+11,1,Hayward,
AC315,"CABLE-INTERFACE,AUTOPILOT",,$39.25 ,7.61E+11,1,Hayward,
RA025,"CABLE-REMOTE,EXTENSION,50 FT",,$78.17 ,7.61E+11,1,Hayward,
CAT4000075-CELL,CAT 4000 W/ CELL TRANSCEIVER  MACH FLOW CELL&RFS,,"$2,107.25 ",6.10E+11,1,Hayward,
CAT4000CELLCSO,CAT 4000 WITH CELL TRANSCEIVERCONT & SENSOR ONLY,,$967.72 ,6.10E+11,1,Hayward,
CAT4000CSOCELL,CAT 4000 WITH CELL TRANSCEIVERCONT & SENSOR ONLY,,$967.72 ,6.10E+11,1,Hayward,
CAT-4000-CELL,CAT 4000 WITH CELLULAR TRANSCEIVER,,"$1,902.09 ",6.10E+11,1,Hayward,
CAT-4000-WIFI,CAT 4000 WITH WIFI TRANSCEIVER,,"$1,861.06 ",6.10E+11,1,Hayward,
CAT4000CSOWIFI,CAT 4000 WITH WIFI TRANSCEIVERCONT & SENSOR ONLY,,$926.42 ,6.10E+11,1,Hayward,
CAT4000WIFICSO,CAT 4000 WITH WIFI TRANSCEIVERCONT & SENSOR ONLY,,$926.42 ,6.10E+11,1,Hayward,
CAT4000075-WIFI,CAT 4000 WITH WIFI TRANSCEIVERMACH FLOW CELL&RFS,,"$2,066.22 ",6.10E+11,1,Hayward,
CAT5000DS100CSO,CAT 5000 CONTROLLER AND SENSORS ONLY (DS100),,"$1,024.86 ",6.10E+11,1,Hayward,
CAT-5000-CELL,CAT 5000 WITH CELL TRANSCEIVER,,"$2,337.06 ",6.10E+11,1,Hayward,
CAT5000CELLCSO,CAT 5000 WITH CELL TRANSCEIVERCONT & SENSOR ONLY,,"$1,114.24 ",6.10E+11,1,Hayward,
CAT5000CSOCELL,CAT 5000 WITH CELL TRANSCEIVERCONT & SENSOR ONLY,,"$1,114.24 ",6.10E+11,1,Hayward,
CAT5000075-CELL,CAT 5000 WITH CELL TRANSCEIVERMACH FLOW CELL&RFS,,"$2,561.27 ",6.10E+11,1,Hayward,
CAT5000-CELL-UL,CAT 5000 WITH CELL TRANSCEIVERUL LISTED,,"$2,337.06 ",6.10E+11,1,Hayward,
CAT-5000-WIFI,CAT 5000 WITH WIFI TRANSCEIVER,,"$2,294.57 ",6.10E+11,1,Hayward,
CAT5000CSOWIFI,CAT 5000 WITH WIFI TRANSCEIVERCONT & SENSOR ONLY,,"$1,071.75 ",6.10E+11,1,Hayward,
CAT5000WIFICSO,CAT 5000 WITH WIFI TRANSCEIVERCONT & SENSOR ONLY,,"$1,071.75 ",6.10E+11,1,Hayward,
CAT5000075-WIFI,CAT 5000 WITH WIFI TRANSCEIVERMACH FLOW CELL&RFS,,"$2,518.78 ",6.10E+11,1,Hayward,
CAT5000-WIFI-UL,CAT 5000 WITH WIFI TRANSCEIVERUL LISTED,,"$2,294.57 ",6.10E+11,1,Hayward,
RFK-C4000-CELL,CELL TRANSCVR RETROFIT-KIT W/NEW FW FOR CAT4000,,$304.06 ,6.10E+11,1,Hayward,
RFK-C5000-CELL,CELL TRANSCVR RETROFIT-KIT W/NEW FW FOR CAT5000,,$304.06 ,6.10E+11,1,Hayward,
AC075,"CELL-FLOW,MACHINED,RFS",,$347.25 ,7.61E+11,1,Hayward,
AC063,"CELL-FLOW,MOLDED,COMPLETE",,$117.72 ,7.61E+11,1,Hayward,
DF815-1-5,"CLAMP-SADDLE,1.5IN FOR SCH 80 PIPE",,$53.26 ,6.10E+11,1,Hayward,
DF8100-10,"CLAMP-SADDLE,10IN FOR SCH 80  PIPE",,$121.86 ,6.10E+11,1,Hayward,
DF8120-12,"CLAMP-SADDLE,12IN FOR SCH 80  PIPE",,$121.86 ,6.10E+11,1,Hayward,
DF820-2,"CLAMP-SADDLE,2.0IN FOR SCH 80 PIPE",,$53.26 ,6.10E+11,1,Hayward,
DF825-2-5,"CLAMP-SADDLE,2.5IN FOR SCH 80 PIPE",,$109.69 ,6.10E+11,1,Hayward,
DF830-3,"CLAMP-SADDLE,3.0IN FOR SCH 80 PIPE",,$53.26 ,6.10E+11,1,Hayward,
DF840-4,"CLAMP-SADDLE,4.0IN FOR SCH 80 PIPE",,$109.69 ,6.10E+11,1,Hayward,
DF860-6,"CLAMP-SADDLE,6.0IN FOR SCH 80 PIPE",,$109.69 ,6.10E+11,1,Hayward,
DF880-8,"CLAMP-SADDLE,8.0IN FOR SCH 80 PIPE",,$109.69 ,6.10E+11,1,Hayward,
PTC15,"COMBO-15GAL TANK,PERIPUMP 45M5",,$482.61 ,7.61E+11,1,Hayward,
PTCRES,"COMBO-15GAL TANK,PERIPUMP 45MP1",,$411.98 ,7.61E+11,1,Hayward,
PTC30,"COMBO-30GAL TANK,PERIPUMP 45M5",,$541.46 ,7.61E+11,1,Hayward,
CAT-1000-PTC-UL,"COMBO-PUMP,TANK-CAT 1000,PH,UL",,"$1,051.54 ",7.61E+11,1,Hayward,
CAT-1000ORPPTC,"COMBO-PUMP,TANK,CAT 1000,ORP",,"$1,051.54 ",7.61E+11,1,Hayward,
CAT1000ORPPTCUL,"COMBO-PUMP,TANK,CAT 1000,ORP,UL",,"$1,051.54 ",7.61E+11,1,Hayward,
CAT-1000-PTC,"COMBO-PUMP,TANK,CAT 1000,PH",,"$1,051.54 ",7.61E+11,1,Hayward,
CAT-1000-ORP,"CONTROLLER-CAT 1000, ORP",,$659.18 ,7.61E+11,1,Hayward,
CAT-1000-PH,"CONTROLLER-CAT 1000, PH",,$659.18 ,7.61E+11,1,Hayward,
CAT-1000-ORP-UL,"CONTROLLER-CAT 1000,ORP,UL",,$659.18 ,7.61E+11,1,Hayward,
CAT-1000-PH-UL,"CONTROLLER-CAT 1000,PH,UL",,$659.18 ,7.61E+11,1,Hayward,
CAT-2000,"CONTROLLER-CAT 2000,AUTOMATED",,$988.75 ,7.61E+11,1,Hayward,
AC035,HAYWARD PERISTALTIC CHEMICAL  FEED PUMP,,$21.55 ,6.10E+11,1,Hayward,
LS020,"KIT-LS010,TOP MOUNT",,$47.63 ,7.61E+11,1,Hayward,
DF015-1-5,"KIT-SADDLE CLAMP,1.5 IN",,$58.86 ,7.61E+11,1,Hayward,
DF100-10,"KIT-SADDLE CLAMP,10 IN",,$176.56 ,7.61E+11,1,Hayward,
DF120-12,"KIT-SADDLE CLAMP,12 IN",,$176.56 ,7.61E+11,1,Hayward,
DF020-2,"KIT-SADDLE CLAMP,2.0 IN",,$58.86 ,6.10E+11,1,Hayward,
DF030-3,"KIT-SADDLE CLAMP,3 IN",,$58.86 ,7.61E+11,1,Hayward,
DF040-4,"KIT-SADDLE CLAMP,4.00 IN",,$117.72 ,7.61E+11,1,Hayward,
DF060-6,"KIT-SADDLE CLAMP,6 IN",,$117.72 ,7.61E+11,1,Hayward,
DF080-8,"KIT-SADDLE CLAMP,8 IN",,$117.72 ,7.61E+11,1,Hayward,
WL010,KIT-WATER LEVEL CONTROL,,$288.23 ,7.61E+11,1,Hayward,
DF010,"METER-FLOW,DIGITAL",,$326.06 ,7.61E+11,1,Hayward,
CAT-PP2000,"PACK-CAT 2000,PRO",,"$1,428.20 ",7.61E+11,1,Hayward,
CAT5000075DS100,"PACK-CAT 5000,075,DS100",,"$2,471.89 ",7.61E+11,1,Hayward,
CAT500075D100UL,"PACK-CAT 5000,075,DS100,UL",,"$2,471.89 ",7.61E+11,1,Hayward,
CAT-5000-DS100,"PACK-CAT 5000,DS100",,"$2,247.69 ",7.61E+11,1,Hayward,
CAT5000DS100UL,"PACK-CAT 5000,DS100,UL",,"$2,247.69 ",7.61E+11,1,Hayward,
PS001,"PROBE-KIT,SAVER",,$407.59 ,7.61E+11,1,Hayward,
AC030,"PUMP-PERI,FIXED OUTPUT",,$253.08 ,7.61E+11,1,Hayward,
AC025,"PUMP-PERI,VARIABLE OUTPUT",,$341.36 ,7.61E+11,1,Hayward,
PRO25-AU-10,"SENSOR-GOLD,ORP,10 CABLE",,$141.25 ,7.61E+11,1,Hayward,
PRO25-AU-2,"SENSOR-GOLD,ORP,24 CABLE",,$141.25 ,7.61E+11,1,Hayward,
LS010,"SENSOR-OPTICAL, LEVEL",,$133.66 ,7.61E+11,1,Hayward,
PRO25-10,"SENSOR-ORP,10 CABLE",,$141.25 ,7.61E+11,1,Hayward,
PRO25-2,"SENSOR-ORP,24 CABLE",,$141.25 ,7.61E+11,1,Hayward,
PRO15-10,"SENSOR-PH,10 IN CABLE",,$141.25 ,7.61E+11,1,Hayward,
PRO15-2,"SENSOR-PH,24 IN CABLE",,$141.25 ,7.61E+11,1,Hayward,
AC006,"SWITCHOVER-AUTO,CO2",,$706.26 ,7.61E+11,1,Hayward,
CAT-1000-CO2,"SYSTEM-CAT 1000 PH,AC003",,$838.54 ,7.61E+11,1,Hayward,
CAT-1000-CO2-UL,"SYSTEM-CAT 1000,PH,CO2,UL",,$838.54 ,7.61E+11,1,Hayward,
AC005,"SYSTEM-HIGH OUTPUT,CO2",,$706.26 ,7.61E+11,1,Hayward,
AC003,"SYSTEM-RESIDENTIAL,CO2,PH",,$188.33 ,7.61E+11,1,Hayward,
AC004,"SYSTEM-STANDARD OUTPUT,CO2",,$353.13 ,7.61E+11,1,Hayward,
AC316,"TEMPERATURE SENSOR,CAT 5000",,$40.53 ,6.10E+11,1,Hayward,
AC015,"VALVE-BRASS,110 VAC, 3/4 IN",,$188.33 ,7.61E+11,1,Hayward,
AC016,"VALVE-BRASS,24VAC,3/4IN",,$162.98 ,6.10E+11,1,Hayward,
AC018,"VALVE-STAINLESS,110 VAC,3/8IN",,$175.34 ,7.61E+11,1,Hayward,
SV015,"VAT-SOLUTION,15 GAL",,$151.48 ,7.61E+11,1,Hayward,
SV030,"VAT-SOLUTION,30 GAL",,$232.14 ,7.61E+11,1,Hayward,
RFK-C4000-WIFI,WIFI TRANSCVR RETROFIT-KIT W/NEW FW FOR CAT4000,,$304.06 ,6.10E+11,1,Hayward,
RFK-C5000-WIFI,WIFI TRANSCVR RETROFIT-KIT W/NEW FW FOR CAT5000,,$304.06 ,6.10E+11,1,Hayward,
